Id,firstName,lastName,salary,managerId
64773,First64773,Last64773,37280,47886
53255,First53255,Last53255,35479,24848
55098,First55098,Last55098,33754,34425
88186,First88186,Last88186,31904,68067
58246,First58246,Last58246,37894,16074
8385,First8385,Last8385,54505,6736
3837,First3837,Last3837,71235,2256
20891,First20891,Last20891,72262,4011
67640,First67640,Last67640,48329,54471
7043,First7043,Last7043,36670,3366
8446,First8446,Last8446,35617,6029
58896,First58896,Last58896,43064,25461
65704,First65704,Last65704,37365,13390
45129,First45129,Last45129,57703,22116
12608,First12608,Last12608,65062,4617
63168,First63168,Last63168,55621,1372
39636,First39636,Last39636,63215,6189
98244,First98244,Last98244,32838,39649
87639,First87639,Last87639,30005,19651
53975,First53975,Last53975,48166,15953
91195,First91195,Last91195,39392,2314
91234,First91234,Last91234,34068,23902
37751,First37751,Last37751,32141,7084
11742,First11742,Last11742,61789,9731
61712,First61712,Last61712,30810,30969
25046,First25046,Last25046,46696,837
46120,First46120,Last46120,39040,4178
84473,First84473,Last84473,35314,24296
98287,First98287,Last98287,44120,69844
30720,First30720,Last30720,50695,6029
89208,First89208,Last89208,38798,64394
11237,First11237,Last11237,41228,5683
3406,First3406,Last3406,59247,947
92910,First92910,Last92910,36850,63578
18810,First18810,Last18810,44038,5735
15300,First15300,Last15300,74464,5290
61260,First61260,Last61260,37015,25805
50412,First50412,Last50412,55055,9970
94159,First94159,Last94159,37103,15001
54995,First54995,Last54995,46284,42687
21564,First21564,Last21564,30477,150
78793,First78793,Last78793,41603,47337
80641,First80641,Last80641,47776,56459
3382,First3382,Last3382,56119,714
86708,First86708,Last86708,41938,9343
97273,First97273,Last97273,35335,21258
27445,First27445,Last27445,61874,21401
48549,First48549,Last48549,56810,11013
98626,First98626,Last98626,43356,3680
38817,First38817,Last38817,41036,10157
22248,First22248,Last22248,49273,10289
99380,First99380,Last99380,35887,39010
51735,First51735,Last51735,60316,8733
8492,First8492,Last8492,61315,2042
35363,First35363,Last35363,59057,609
93090,First93090,Last93090,46263,61905
12121,First12121,Last12121,53744,7550
9608,First9608,Last9608,48739,7252
30202,First30202,Last30202,57610,18957
4721,First4721,Last4721,47592,1533
97578,First97578,Last97578,41843,33005
18401,First18401,Last18401,46209,4995
4805,First4805,Last4805,59818,3611
7745,First7745,Last7745,83118,4203
12324,First12324,Last12324,48238,9349
22713,First22713,Last22713,40082,1166
86973,First86973,Last86973,36119,5255
53578,First53578,Last53578,60477,7212
94856,First94856,Last94856,43390,39027
26154,First26154,Last26154,37726,712
29310,First29310,Last29310,53265,17082
64627,First64627,Last64627,36433,11776
55087,First55087,Last55087,47876,5909
47940,First47940,Last47940,49983,14098
56905,First56905,Last56905,34261,25635
48190,First48190,Last48190,47022,31530
29955,First29955,Last29955,43711,24808
69471,First69471,Last69471,39328,20284
98632,First98632,Last98632,43230,58426
54940,First54940,Last54940,46492,667
92350,First92350,Last92350,41570,16620
82899,First82899,Last82899,46420,19402
67335,First67335,Last67335,46249,7801
84319,First84319,Last84319,43888,2285
96835,First96835,Last96835,35938,45720
14395,First14395,Last14395,48296,4280
11688,First11688,Last11688,67835,4113
85206,First85206,Last85206,34702,69619
88744,First88744,Last88744,32646,9896
77456,First77456,Last77456,37469,32560
27810,First27810,Last27810,42273,18009
33006,First33006,Last33006,32523,23453
93284,First93284,Last93284,38747,39848
63066,First63066,Last63066,52636,47965
44899,First44899,Last44899,33734,6996
19772,First19772,Last19772,56116,15958
41532,First41532,Last41532,42181,6393
93687,First93687,Last93687,34900,65839
7081,First7081,Last7081,43172,4077
88683,First88683,Last88683,49388,3161
46856,First46856,Last46856,42679,11191
75452,First75452,Last75452,65135,43598
1234,First1234,Last1234,54862,891
25952,First25952,Last25952,86882,14889
43048,First43048,Last43048,48904,26776
51817,First51817,Last51817,49740,17618
98101,First98101,Last98101,40493,33126
78790,First78790,Last78790,38226,40238
50436,First50436,Last50436,42667,30968
7736,First7736,Last7736,43008,579
56797,First56797,Last56797,43044,42454
51658,First51658,Last51658,36532,35826
27569,First27569,Last27569,33985,18232
98116,First98116,Last98116,40102,63297
62533,First62533,Last62533,49256,29860
22794,First22794,Last22794,43698,8864
89850,First89850,Last89850,43285,29131
63189,First63189,Last63189,41871,47648
85995,First85995,Last85995,41407,37588
7945,First7945,Last7945,44062,5541
48031,First48031,Last48031,35652,21811
83852,First83852,Last83852,36815,20027
6251,First6251,Last6251,74842,75
90768,First90768,Last90768,40123,6909
67368,First67368,Last67368,43148,41483
38768,First38768,Last38768,59496,22807
99431,First99431,Last99431,32097,7593
97864,First97864,Last97864,39443,59615
90012,First90012,Last90012,34420,25198
75646,First75646,Last75646,40643,17239
37869,First37869,Last37869,55057,4523
27784,First27784,Last27784,37799,11130
52764,First52764,Last52764,33093,41983
99349,First99349,Last99349,34462,26953
70338,First70338,Last70338,43872,44864
30410,First30410,Last30410,61743,21300
31565,First31565,Last31565,55074,17781
40512,First40512,Last40512,52687,18623
51250,First51250,Last51250,44424,21844
65734,First65734,Last65734,50158,1248
35931,First35931,Last35931,63572,28189
50746,First50746,Last50746,43423,2429
17041,First17041,Last17041,48847,9359
72114,First72114,Last72114,45148,59121
29641,First29641,Last29641,37297,6372
31880,First31880,Last31880,48655,17947
65340,First65340,Last65340,38845,18244
5629,First5629,Last5629,69282,4178
78355,First78355,Last78355,32195,6656
14767,First14767,Last14767,56443,3184
39251,First39251,Last39251,55341,9806
54982,First54982,Last54982,48832,8949
56903,First56903,Last56903,37707,18769
13675,First13675,Last13675,65366,11094
66279,First66279,Last66279,39961,48297
65078,First65078,Last65078,47578,25342
5628,First5628,Last5628,46504,2586
30909,First30909,Last30909,37040,25632
12120,First12120,Last12120,43044,2436
14759,First14759,Last14759,49627,9784
43996,First43996,Last43996,37386,15945
82410,First82410,Last82410,39444,5089
98794,First98794,Last98794,36058,76239
93609,First93609,Last93609,43765,5945
38399,First38399,Last38399,46139,18759
66227,First66227,Last66227,49299,6884
92352,First92352,Last92352,49069,59755
29911,First29911,Last29911,65738,5757
29534,First29534,Last29534,31903,16930
20347,First20347,Last20347,48812,11559
2061,First2061,Last2061,58346,88
73988,First73988,Last73988,34809,48614
21807,First21807,Last21807,42836,844
72069,First72069,Last72069,49380,14115
60553,First60553,Last60553,48853,18398
15581,First15581,Last15581,60990,4996
70721,First70721,Last70721,44115,25612
81868,First81868,Last81868,40936,2800
3319,First3319,Last3319,67577,2569
9331,First9331,Last9331,64012,6633
15394,First15394,Last15394,59857,6447
73135,First73135,Last73135,49157,32628
77359,First77359,Last77359,40378,42206
47015,First47015,Last47015,48176,27109
98591,First98591,Last98591,41499,23213
82000,First82000,Last82000,42930,34594
12535,First12535,Last12535,42084,5461
59885,First59885,Last59885,42644,47489
5472,First5472,Last5472,53142,600
61467,First61467,Last61467,42100,7601
85446,First85446,Last85446,44476,10324
42462,First42462,Last42462,36751,31259
15944,First15944,Last15944,52723,6327
72919,First72919,Last72919,41708,58081
19024,First19024,Last19024,63033,8431
70316,First70316,Last70316,43629,31672
10046,First10046,Last10046,55610,6443
29075,First29075,Last29075,60447,13172
71095,First71095,Last71095,39167,8359
68848,First68848,Last68848,51034,3697
27875,First27875,Last27875,48320,10444
25485,First25485,Last25485,37323,18031
37004,First37004,Last37004,36058,13817
4257,First4257,Last4257,58814,1391
24463,First24463,Last24463,36722,9228
84459,First84459,Last84459,46446,59686
62000,First62000,Last62000,34060,37627
16308,First16308,Last16308,41578,3251
91719,First91719,Last91719,49549,3386
42253,First42253,Last42253,38899,17223
88581,First88581,Last88581,34411,64442
80147,First80147,Last80147,32502,55330
12500,First12500,Last12500,54283,5072
18449,First18449,Last18449,32149,14513
95607,First95607,Last95607,33040,18308
59280,First59280,Last59280,36408,22279
70346,First70346,Last70346,39614,33175
33920,First33920,Last33920,42005,11887
26518,First26518,Last26518,53572,14961
82800,First82800,Last82800,32637,43000
81921,First81921,Last81921,31702,9050
44781,First44781,Last44781,59204,6082
58459,First58459,Last58459,32054,1275
1745,First1745,Last1745,61015,373
18310,First18310,Last18310,42949,1435
29862,First29862,Last29862,45656,10079
20724,First20724,Last20724,48556,750
61016,First61016,Last61016,42251,19327
76447,First76447,Last76447,37776,2809
69340,First69340,Last69340,52505,18304
14779,First14779,Last14779,39334,7236
49659,First49659,Last49659,62894,31892
81407,First81407,Last81407,47958,39663
82353,First82353,Last82353,46618,38308
22748,First22748,Last22748,66499,18138
70703,First70703,Last70703,34236,34087
80807,First80807,Last80807,38089,2684
98486,First98486,Last98486,46540,24237
40673,First40673,Last40673,69310,32333
84975,First84975,Last84975,46730,31736
76287,First76287,Last76287,34759,62490
17526,First17526,Last17526,57786,3737
67181,First67181,Last67181,33192,13878
43829,First43829,Last43829,38434,35991
5134,First5134,Last5134,53309,560
300,First300,Last300,81280,223
2821,First2821,Last2821,60096,777
21194,First21194,Last21194,47570,3126
18973,First18973,Last18973,44161,15670
41734,First41734,Last41734,55194,11060
62300,First62300,Last62300,43125,48345
84667,First84667,Last84667,48441,68849
24682,First24682,Last24682,73223,970
80600,First80600,Last80600,45065,11271
80080,First80080,Last80080,41419,7153
98405,First98405,Last98405,44524,31495
11872,First11872,Last11872,52373,5680
78493,First78493,Last78493,43285,24909
54794,First54794,Last54794,49776,32545
4427,First4427,Last4427,56364,2754
73203,First73203,Last73203,41961,4897
5002,First5002,Last5002,53819,2618
57400,First57400,Last57400,42077,12432
57286,First57286,Last57286,40018,44823
70034,First70034,Last70034,40246,9805
92786,First92786,Last92786,45655,26209
18993,First18993,Last18993,38094,6344
29186,First29186,Last29186,54964,2667
77693,First77693,Last77693,32712,59622
11464,First11464,Last11464,50991,8794
18758,First18758,Last18758,53671,6613
98750,First98750,Last98750,45376,12739
38174,First38174,Last38174,45958,23160
61352,First61352,Last61352,54686,11511
5798,First5798,Last5798,67137,4739
38089,First38089,Last38089,31155,3693
39196,First39196,Last39196,35519,17700
91432,First91432,Last91432,44656,63344
93230,First93230,Last93230,37865,43718
50133,First50133,Last50133,32168,3213
5013,First5013,Last5013,53696,2314
69077,First69077,Last69077,46387,30110
10962,First10962,Last10962,36107,7741
91242,First91242,Last91242,37745,29115
57533,First57533,Last57533,43286,46865
62409,First62409,Last62409,37322,46730
61962,First61962,Last61962,32846,19280
65973,First65973,Last65973,44130,13585
64013,First64013,Last64013,49700,34607
90633,First90633,Last90633,35080,50063
90573,First90573,Last90573,40316,23086
5528,First5528,Last5528,61156,2427
95073,First95073,Last95073,39618,31749
88124,First88124,Last88124,48308,41884
55897,First55897,Last55897,45246,11170
38083,First38083,Last38083,59256,7093
73915,First73915,Last73915,43579,55352
42476,First42476,Last42476,35697,24468
59113,First59113,Last59113,44836,5608
21017,First21017,Last21017,61893,273
56443,First56443,Last56443,32641,34166
49080,First49080,Last49080,43675,31636
32260,First32260,Last32260,35207,19727
83091,First83091,Last83091,31183,22282
64665,First64665,Last64665,40961,12094
90642,First90642,Last90642,41681,7481
27067,First27067,Last27067,30004,17880
42657,First42657,Last42657,60110,27902
11112,First11112,Last11112,52274,5715
63010,First63010,Last63010,30288,15908
74693,First74693,Last74693,48566,4106
6114,First6114,Last6114,49672,909
38888,First38888,Last38888,34177,7462
81743,First81743,Last81743,31497,29037
40424,First40424,Last40424,38978,15065
47062,First47062,Last47062,37400,18930
82387,First82387,Last82387,37941,40685
23569,First23569,Last23569,44795,3901
63878,First63878,Last63878,43855,39598
83788,First83788,Last83788,44481,14661
1308,First1308,Last1308,64282,847
90581,First90581,Last90581,44705,12833
46205,First46205,Last46205,39453,36589
96604,First96604,Last96604,33867,64959
28912,First28912,Last28912,45436,1884
73499,First73499,Last73499,39082,8217
98487,First98487,Last98487,34683,4244
13080,First13080,Last13080,100360,6072
32853,First32853,Last32853,45916,13819
99818,First99818,Last99818,31495,9546
74717,First74717,Last74717,38654,21231
92093,First92093,Last92093,32909,53330
20413,First20413,Last20413,66345,2718
5985,First5985,Last5985,68438,544
27311,First27311,Last27311,65611,16262
53281,First53281,Last53281,43412,37690
91897,First91897,Last91897,43293,19190
74991,First74991,Last74991,34871,28926
47807,First47807,Last47807,39804,17640
89414,First89414,Last89414,37068,35727
35555,First35555,Last35555,33490,23548
46040,First46040,Last46040,48117,18071
92158,First92158,Last92158,41236,8937
84938,First84938,Last84938,30429,25432
13889,First13889,Last13889,62550,1608
28599,First28599,Last28599,56000,19744
76023,First76023,Last76023,41674,33121
84722,First84722,Last84722,48024,53744
8989,First8989,Last8989,87241,5976
23956,First23956,Last23956,67918,1510
26682,First26682,Last26682,47357,20263
25637,First25637,Last25637,64867,20517
12531,First12531,Last12531,48262,304
89992,First89992,Last89992,34319,48586
90861,First90861,Last90861,30704,10704
70616,First70616,Last70616,36958,11766
7562,First7562,Last7562,56068,1774
34293,First34293,Last34293,40765,18356
84644,First84644,Last84644,32493,63035
34015,First34015,Last34015,68284,1339
48825,First48825,Last48825,48723,24549
37829,First37829,Last37829,34794,4179
23159,First23159,Last23159,61115,7187
72862,First72862,Last72862,42339,50065
23067,First23067,Last23067,52757,1001
73369,First73369,Last73369,30176,52382
97587,First97587,Last97587,32393,67384
39714,First39714,Last39714,56953,10686
63350,First63350,Last63350,33563,22306
38810,First38810,Last38810,61686,21627
32315,First32315,Last32315,54627,10337
67203,First67203,Last67203,48893,41565
86319,First86319,Last86319,32521,20975
69828,First69828,Last69828,30303,38289
29008,First29008,Last29008,38820,6910
65981,First65981,Last65981,37489,9266
16825,First16825,Last16825,42044,2372
72559,First72559,Last72559,35150,23937
67257,First67257,Last67257,36995,37375
14707,First14707,Last14707,62091,5008
83872,First83872,Last83872,37387,23691
22664,First22664,Last22664,103147,15025
33457,First33457,Last33457,43706,19534
19678,First19678,Last19678,42423,443
81623,First81623,Last81623,30413,1262
38668,First38668,Last38668,43911,20329
86061,First86061,Last86061,47676,24323
33049,First33049,Last33049,41860,851
60828,First60828,Last60828,32646,47009
29904,First29904,Last29904,45110,7747
3121,First3121,Last3121,55709,442
14757,First14757,Last14757,66330,5211
70953,First70953,Last70953,36142,8330
89926,First89926,Last89926,45841,73538
23153,First23153,Last23153,30887,1044
29149,First29149,Last29149,56822,3767
90742,First90742,Last90742,43909,48137
62187,First62187,Last62187,39801,30824
22914,First22914,Last22914,60001,3727
49718,First49718,Last49718,34186,26540
40808,First40808,Last40808,32307,15147
1537,First1537,Last1537,59954,1111
8679,First8679,Last8679,86626,1822
96397,First96397,Last96397,32085,13988
91910,First91910,Last91910,45826,55507
26986,First26986,Last26986,31737,5670
2083,First2083,Last2083,30974,1166
77176,First77176,Last77176,37000,367
91803,First91803,Last91803,48286,74178
79614,First79614,Last79614,42321,56456
89,First89,Last89,80224,24
42806,First42806,Last42806,52447,19374
76232,First76232,Last76232,33799,20583
16359,First16359,Last16359,46198,11028
89593,First89593,Last89593,30562,566
107,First107,Last107,63194,31
95681,First95681,Last95681,46538,27100
3538,First3538,Last3538,57322,924
11820,First11820,Last11820,45025,7608
22897,First22897,Last22897,49186,15666
63085,First63085,Last63085,41706,17954
58198,First58198,Last58198,58229,27758
23523,First23523,Last23523,60040,4119
33547,First33547,Last33547,45597,17494
44823,First44823,Last44823,58936,1759
31990,First31990,Last31990,66678,245
96106,First96106,Last96106,30035,31217
36871,First36871,Last36871,35768,10286
73691,First73691,Last73691,46009,24975
24633,First24633,Last24633,31499,15238
72174,First72174,Last72174,47129,8482
94198,First94198,Last94198,32728,48894
17819,First17819,Last17819,57375,10985
92527,First92527,Last92527,38617,47507
13078,First13078,Last13078,52702,4336
69655,First69655,Last69655,40587,36239
62909,First62909,Last62909,42965,24287
28455,First28455,Last28455,50757,19014
49428,First49428,Last49428,32299,40346
13559,First13559,Last13559,45520,5737
21816,First21816,Last21816,36565,3967
28097,First28097,Last28097,33581,910
27478,First27478,Last27478,44498,7405
9696,First9696,Last9696,40742,4134
62967,First62967,Last62967,30027,16520
42424,First42424,Last42424,44393,6523
96791,First96791,Last96791,37222,30533
13280,First13280,Last13280,47880,2360
26947,First26947,Last26947,41912,10190
59611,First59611,Last59611,56780,20265
56372,First56372,Last56372,42710,22000
3150,First3150,Last3150,66932,64
33646,First33646,Last33646,61340,3811
18377,First18377,Last18377,53641,5427
39477,First39477,Last39477,30624,19201
86664,First86664,Last86664,38502,65217
84707,First84707,Last84707,43772,29214
77317,First77317,Last77317,33908,3546
36,First36,Last36,57047,29
44539,First44539,Last44539,69226,16919
17633,First17633,Last17633,59795,885
83957,First83957,Last83957,43812,9191
56241,First56241,Last56241,62827,11717
20687,First20687,Last20687,53395,12672
77652,First77652,Last77652,30688,30837
52261,First52261,Last52261,37285,30034
46103,First46103,Last46103,33894,22087
90701,First90701,Last90701,40852,13075
12583,First12583,Last12583,49477,10127
2565,First2565,Last2565,57898,1444
56421,First56421,Last56421,49180,38127
11726,First11726,Last11726,74340,3997
16567,First16567,Last16567,60250,5535
47068,First47068,Last47068,42843,20696
72379,First72379,Last72379,46089,30393
4268,First4268,Last4268,66239,2244
94209,First94209,Last94209,48609,34979
42997,First42997,Last42997,30903,8991
13628,First13628,Last13628,49269,10322
74330,First74330,Last74330,47105,50856
38318,First38318,Last38318,33767,21452
38865,First38865,Last38865,44353,10823
97582,First97582,Last97582,48944,80363
76010,First76010,Last76010,43050,14594
31011,First31011,Last31011,67266,5568
41462,First41462,Last41462,49701,3136
33256,First33256,Last33256,47218,10797
95312,First95312,Last95312,34341,32077
96274,First96274,Last96274,30864,16114
12946,First12946,Last12946,64653,3628
47400,First47400,Last47400,42794,10600
85917,First85917,Last85917,33240,44513
94419,First94419,Last94419,43225,48367
33679,First33679,Last33679,35315,23111
7442,First7442,Last7442,45026,5556
86931,First86931,Last86931,32758,49101
97276,First97276,Last97276,49780,13270
88027,First88027,Last88027,39441,43268
70170,First70170,Last70170,30721,43132
10354,First10354,Last10354,66320,6527
2237,First2237,Last2237,89913,1337
14425,First14425,Last14425,55356,1324
90016,First90016,Last90016,37159,27544
63743,First63743,Last63743,42356,49890
84630,First84630,Last84630,38745,57693
12832,First12832,Last12832,48908,3390
94439,First94439,Last94439,44237,30407
64505,First64505,Last64505,48690,38124
77875,First77875,Last77875,46033,62698
91696,First91696,Last91696,36349,65864
5174,First5174,Last5174,60834,2493
79631,First79631,Last79631,37932,56569
93017,First93017,Last93017,38098,60808
65599,First65599,Last65599,33750,22111
2774,First2774,Last2774,44169,1963
11297,First11297,Last11297,56872,1399
93761,First93761,Last93761,45469,64671
66620,First66620,Last66620,30398,2264
60048,First60048,Last60048,44002,20160
92011,First92011,Last92011,47270,23137
64804,First64804,Last64804,40169,29693
56848,First56848,Last56848,48511,2870
22637,First22637,Last22637,49104,15308
75791,First75791,Last75791,34498,30435
60624,First60624,Last60624,40431,37535
50019,First50019,Last50019,57432,40169
47528,First47528,Last47528,44060,13035
453,First453,Last453,54587,329
53006,First53006,Last53006,46619,30211
3429,First3429,Last3429,36561,943
18428,First18428,Last18428,50763,11217
67678,First67678,Last67678,32827,20520
10523,First10523,Last10523,73774,817
45898,First45898,Last45898,38479,12779
87600,First87600,Last87600,47941,53271
42293,First42293,Last42293,38218,28484
39480,First39480,Last39480,30394,648
6784,First6784,Last6784,35053,284
8429,First8429,Last8429,62217,6533
62148,First62148,Last62148,43659,34549
6727,First6727,Last6727,63435,353
60150,First60150,Last60150,40746,24863
39678,First39678,Last39678,45322,23937
74559,First74559,Last74559,40786,42103
24658,First24658,Last24658,58831,16813
13594,First13594,Last13594,63843,2677
44123,First44123,Last44123,47155,8506
8421,First8421,Last8421,63626,3598
27624,First27624,Last27624,38537,2923
17784,First17784,Last17784,62017,3636
9403,First9403,Last9403,72346,1743
8872,First8872,Last8872,60632,1412
82674,First82674,Last82674,40408,61423
75964,First75964,Last75964,41234,402
4933,First4933,Last4933,45488,783
8469,First8469,Last8469,46273,1445
85945,First85945,Last85945,48834,70133
48573,First48573,Last48573,73334,33651
81773,First81773,Last81773,49408,66674
34586,First34586,Last34586,34146,26354
53,First53,Last53,54527,31
33258,First33258,Last33258,31022,13315
65014,First65014,Last65014,32636,4530
93568,First93568,Last93568,44577,12482
45102,First45102,Last45102,43560,8312
1680,First1680,Last1680,64689,524
58757,First58757,Last58757,40308,28721
46815,First46815,Last46815,42499,6910
11525,First11525,Last11525,43803,9467
55860,First55860,Last55860,35115,39380
51540,First51540,Last51540,33810,7779
47817,First47817,Last47817,48002,1708
70839,First70839,Last70839,47484,29412
61722,First61722,Last61722,31551,30050
33536,First33536,Last33536,69073,3463
14540,First14540,Last14540,46340,10911
5953,First5953,Last5953,52691,637
2227,First2227,Last2227,65230,1174
30518,First30518,Last30518,30596,22020
19536,First19536,Last19536,48610,13062
70013,First70013,Last70013,45454,11080
79169,First79169,Last79169,38660,59408
97237,First97237,Last97237,36565,56257
79147,First79147,Last79147,36465,13528
18258,First18258,Last18258,48607,3474
65219,First65219,Last65219,40676,46891
74823,First74823,Last74823,43040,7278
39126,First39126,Last39126,46749,18159
98162,First98162,Last98162,44086,35290
95651,First95651,Last95651,31043,3727
65002,First65002,Last65002,37057,8750
83398,First83398,Last83398,44340,24118
53772,First53772,Last53772,44680,40122
37695,First37695,Last37695,53630,13992
93309,First93309,Last93309,39978,71262
33747,First33747,Last33747,38368,26807
59184,First59184,Last59184,32223,30150
27566,First27566,Last27566,46741,11775
968,First968,Last968,63226,599
63240,First63240,Last63240,35211,2052
8392,First8392,Last8392,80915,5987
70838,First70838,Last70838,31739,29230
41824,First41824,Last41824,44375,16724
504,First504,Last504,90594,109
52992,First52992,Last52992,47406,38059
28616,First28616,Last28616,41265,14523
25945,First25945,Last25945,84598,20434
81784,First81784,Last81784,40466,55930
47057,First47057,Last47057,47533,38726
74899,First74899,Last74899,31041,55246
89864,First89864,Last89864,42309,27431
4906,First4906,Last4906,64988,924
85402,First85402,Last85402,38482,34705
59476,First59476,Last59476,37880,46656
70640,First70640,Last70640,37255,2961
42705,First42705,Last42705,31812,7493
89110,First89110,Last89110,48731,62099
95979,First95979,Last95979,44148,14114
35999,First35999,Last35999,38293,18366
32770,First32770,Last32770,46929,6527
70240,First70240,Last70240,64860,17110
78076,First78076,Last78076,40374,10077
34318,First34318,Last34318,38636,4483
57939,First57939,Last57939,41376,44328
87548,First87548,Last87548,49622,29295
49164,First49164,Last49164,41557,25645
31940,First31940,Last31940,43168,12731
7755,First7755,Last7755,49914,5712
98192,First98192,Last98192,38433,15732
156,First156,Last156,75370,106
85929,First85929,Last85929,30316,27211
21766,First21766,Last21766,58240,15159
26479,First26479,Last26479,72062,51
4980,First4980,Last4980,56215,360
4472,First4472,Last4472,44479,2706
50770,First50770,Last50770,38944,23700
29845,First29845,Last29845,48602,5544
85884,First85884,Last85884,42217,22715
78095,First78095,Last78095,45201,30825
47510,First47510,Last47510,60263,36598
70336,First70336,Last70336,45675,49440
18467,First18467,Last18467,52173,895
1004,First1004,Last1004,71884,743
70846,First70846,Last70846,37362,18809
80693,First80693,Last80693,31506,47200
9469,First9469,Last9469,71433,2151
94949,First94949,Last94949,35078,41626
75148,First75148,Last75148,42453,53891
22363,First22363,Last22363,72178,6093
22975,First22975,Last22975,88190,6427
10234,First10234,Last10234,40372,2390
92361,First92361,Last92361,39479,14047
64556,First64556,Last64556,49011,42468
97729,First97729,Last97729,31954,33970
75365,First75365,Last75365,48810,8519
27941,First27941,Last27941,30189,18735
81539,First81539,Last81539,31471,52360
70016,First70016,Last70016,59317,34389
44014,First44014,Last44014,49852,5641
52260,First52260,Last52260,39874,26831
69468,First69468,Last69468,37245,43745
23907,First23907,Last23907,38256,1827
5567,First5567,Last5567,64060,2044
12250,First12250,Last12250,57515,9284
78516,First78516,Last78516,33082,48737
66174,First66174,Last66174,35747,38845
55760,First55760,Last55760,33362,36144
6301,First6301,Last6301,43770,3926
44487,First44487,Last44487,43140,15029
34449,First34449,Last34449,65229,1839
20745,First20745,Last20745,51423,14090
22052,First22052,Last22052,35206,7246
31534,First31534,Last31534,46921,6416
6121,First6121,Last6121,50049,2347
76498,First76498,Last76498,42792,14435
64617,First64617,Last64617,39080,44386
99966,First99966,Last99966,34432,7187
73326,First73326,Last73326,69692,25283
29506,First29506,Last29506,42229,19900
32598,First32598,Last32598,50564,5613
61748,First61748,Last61748,49177,14498
67990,First67990,Last67990,34633,18320
19750,First19750,Last19750,52461,5255
77881,First77881,Last77881,49448,5019
49914,First49914,Last49914,49162,10007
38791,First38791,Last38791,37892,19394
74420,First74420,Last74420,34218,34349
40264,First40264,Last40264,37241,21206
30414,First30414,Last30414,51127,14565
15664,First15664,Last15664,40208,9258
64945,First64945,Last64945,40774,1431
64768,First64768,Last64768,38673,28810
26123,First26123,Last26123,30114,3062
288,First288,Last288,85808,129
37177,First37177,Last37177,43065,14850
76251,First76251,Last76251,48511,6289
31811,First31811,Last31811,30488,6545
27391,First27391,Last27391,35528,18971
42574,First42574,Last42574,35975,33337
92415,First92415,Last92415,32775,51948
40217,First40217,Last40217,34085,27137
9686,First9686,Last9686,59863,1567
28562,First28562,Last28562,80220,564
94843,First94843,Last94843,43007,16296
93001,First93001,Last93001,42014,15379
92680,First92680,Last92680,49852,22107
24151,First24151,Last24151,59598,19432
2168,First2168,Last2168,49917,270
87159,First87159,Last87159,35186,39207
34495,First34495,Last34495,41574,19500
98545,First98545,Last98545,43972,81203
5808,First5808,Last5808,68304,3723
35198,First35198,Last35198,41754,16446
25856,First25856,Last25856,66793,624
90604,First90604,Last90604,32822,24663
45181,First45181,Last45181,32151,20076
65635,First65635,Last65635,49292,25716
89413,First89413,Last89413,35761,20411
18217,First18217,Last18217,55821,10922
37181,First37181,Last37181,39114,11809
54582,First54582,Last54582,40353,11218
67513,First67513,Last67513,44713,22766
91152,First91152,Last91152,43749,73424
62344,First62344,Last62344,38526,44865
24671,First24671,Last24671,40117,19241
39956,First39956,Last39956,45877,11448
30802,First30802,Last30802,30091,14642
55808,First55808,Last55808,45129,29692
98989,First98989,Last98989,34980,49392
15842,First15842,Last15842,55415,1785
99742,First99742,Last99742,35953,55798
36115,First36115,Last36115,30287,11607
29798,First29798,Last29798,46761,19417
77856,First77856,Last77856,35971,58920
72354,First72354,Last72354,43948,28048
45011,First45011,Last45011,33981,31364
7742,First7742,Last7742,55839,5824
64540,First64540,Last64540,38956,10612
76323,First76323,Last76323,39668,38814
45856,First45856,Last45856,64386,37175
75500,First75500,Last75500,36029,15501
36460,First36460,Last36460,41797,27685
1761,First1761,Last1761,56941,1389
69909,First69909,Last69909,46885,20817
68790,First68790,Last68790,37452,20578
20898,First20898,Last20898,46408,14053
8604,First8604,Last8604,57876,1128
46293,First46293,Last46293,38560,22783
71643,First71643,Last71643,38110,21165
85993,First85993,Last85993,37731,10493
93402,First93402,Last93402,42198,7180
76052,First76052,Last76052,49182,11671
94684,First94684,Last94684,40171,14760
95859,First95859,Last95859,39938,38666
78132,First78132,Last78132,33600,60040
31904,First31904,Last31904,49301,24995
46139,First46139,Last46139,40693,4555
41894,First41894,Last41894,35635,28967
90740,First90740,Last90740,41934,30752
37411,First37411,Last37411,42995,22585
88860,First88860,Last88860,44059,28710
73395,First73395,Last73395,30826,44811
55773,First55773,Last55773,42704,39221
189,First189,Last189,51166,20
87147,First87147,Last87147,43404,65595
43759,First43759,Last43759,43331,10969
56355,First56355,Last56355,39538,43358
39757,First39757,Last39757,50581,29121
37175,First37175,Last37175,88359,18729
43120,First43120,Last43120,39763,842
91567,First91567,Last91567,49626,49532
9189,First9189,Last9189,52288,1418
91630,First91630,Last91630,48482,57184
60102,First60102,Last60102,43190,47901
29822,First29822,Last29822,44465,828
62450,First62450,Last62450,37064,22853
26976,First26976,Last26976,49611,12621
53254,First53254,Last53254,58115,19621
58533,First58533,Last58533,36454,12423
4420,First4420,Last4420,40564,2013
43981,First43981,Last43981,32141,23775
47904,First47904,Last47904,48273,8217
